번호,상호,영업표지,대표자,등록번호,업종
104,제이엠미트,제주까망돼지,김정민,20180310,한식
105,(주)상상구르메,꿀백,이상열,20200008,한식
106,(주)오백미라클,소공동뚝배기집,김동석,20150558,한식
107,계산씨케이,탕쓱잘튀기는집,김정자,20190285,한식
108,우성푸드,아재 부산낙곱새,손경호,20200812,한식
109,바다사랑본점,바다사랑,주인범,20160980,한식
110,비스에프엔비,후암편백,"박양덕,박흥식",20200813,한식
111,(주)새모양에프앤비,만수미당,이전무,20200809,한식
112,(주)갈비꽃,갈비꽃,최종완,20200115,한식
113,포크본점,Tasty bro PORK,"이원철, 김동현",20200805,한식
114,(주)보하라,남다른감자탕(男다른감子탕),"이정열, 이만재",20100600076,한식
115,(주)가장맛있는족발,가장맛있는족발,최종완,20120100533,한식
116,(주)한국에프앤디,한국순대,이성준,20180203,한식
117,(주)노마세야컴퍼니,노마세야매운갈비찜,유병삼,20140131,한식
118,(주)빨간병아리푸드,빨간병아리,채윤희,20191365,한식
119,(주)바인에프씨,셰프의 국수앤육개장,김헌훈,20130100377,한식
120,(주)에프엘푸드시스템,화사랑화로구이,이강영,20110100487,한식
121,더블에프엔비(주),호기심에 훔친뒷고기,최인찬,20190509,한식
122,장패체인사업본부,장패(JANGPAE),최석근,20120500032,한식
123,(주)제이투케이에프앤비,비빔밥 냉면을 부탁해,정현택,20190463,한식
124,영농조합법인소생로컬푸드,집밥연구소,김윤미,20200795,한식
125,(주)제이투케이에프앤비(J2KF&B),영칼로리,정현택,20180454,한식
126,나건F&B,나씨네 뒷고기,나명성,20191336,한식
127,(주)엔터글로벌코리아,야식공장,이영덕,20200796,한식
128,와이(Y)플래닛프로젝트,이용민의 유성닭발,이용민,20150761,한식
129,(주)아시아푸드리퍼블릭,두꺼비식당,문대성,20190803,한식
130,(주)8푸드,쟁반집8292,강경환,20170734,한식
131,(주)오아시스에프앤비,사위식당,"김한주, 박인주",20190629,한식
132,미코에프씨(주),삼정꼬랑지,이경수,20200025,한식
133,(주)더블에스그룹,동의명가 찌개집,김승수,20191278,한식
134,(주)8푸드,팔색삼겹살,강경환,20120100261,한식
135,(주)생돈우리,생돈우리,최정환,20171382,한식
136,(주)8푸드,콩불,강경환,20100100018,한식
137,청.해.신,청해신푸른바다찜탕,박인열,20200113,한식
138,(주)예스아이엠패밀리,임창정의 대단한갈비,엄신영,20200289,한식
139,한결,일편등심,김주현,20171417,한식
140,게매니아호남지사,게매니아,이명규,20200791,한식
141,(주)미래원에프앤씨,단지 김치찜&김치찌개,나유숙,20200793,한식
142,(주)존슨푸드코리아,존슨부대찌개,김광열,20140717,한식
143,(주)예스아이엠에프앤비,임창정의 모서리족발,정주연,20171059,한식
144,(주)뉴서진식품,뚝배기양평해장국,조미자,20080200240,한식
145,(주)더블에스그룹,동의명가 칼국수,김승수,20190797,한식
146,용덕장코다리,용덕장코다리,윤혜영,20190416,한식
147,(주)마당쇠,철판위에빨간쭈꾸미,이경희,20130527,한식
148,(주)바보형제스토리,바보형제쭈꾸미,권태성,20140865,한식
149,(주)와촌본가,와촌식육식당,정용,20190434,한식
150,더갈비,더갈비,김선호,20200782,한식
151,(주)한고집,한고집복국,김성은,20171116,한식
152,더블유doubleu에프앤비,돈희극,하동완,20200784,한식
153,(주)인화에프엔비,한끼국밥,이창재,20191412,한식
154,덮다,덮다,"조상렬, 이명진",20200788,한식
155,(주)제니스에프앤비,대독장,강성구,20150050,한식
156,진배기,진배기 원조할매국밥,이상준,20090600042,한식
157,발산삼계탕,덮밥90도씨,구범서,20200775,한식
158,(주)비에프푸드,닭발먹은새우,주광섭,20170590,한식
159,(주)해밀트레이딩,모서리집,김준영,20180842,한식
160,와이제푸드,백성고기집,정현숙,20200160,한식
161,(주)기영에프앤비,백참,이기영,20190957,한식
162,(주)엠푸드,건강밥상 심마니,나대호,20180233,한식
163,(주)현백,돈갈비,김경백,20180135,한식
164,(주)거북이꿈,구구족,한국인,20200778,한식
165,(주)명동,명동칼국수샤브샤브,전주성,20080200075,한식
166,(주)비에프푸드,육회먹은연어,주광섭,20151178,한식
167,(주)호닭에프엔비,연암곱창,김남형,20190303,한식
168,(주)동의보감농수산,정대박나주곰탕,정종부,20190399,한식
169,삼곱푸드,삼곱식당,강석호,20160158,한식
170,(주)행복한상상에프앤비,고기싸롱,이미숙,20200127,한식
171,강학구참국밥,강학구참국밥,강학구,20200171,한식
172,해장옥(주),해장옥,김석규,20181134,한식
173,(주)행복한상상에프앤비,도둑고기,이미숙,20171555,한식
174,(주)행복한상상에프앤비,화통삼,이미숙,20130100089,한식
175,동란소문난찜닭본점,동란 소문난 찜닭,김미숙,20190204,한식
176,(주)씨앤에이치코퍼레이션,봉할매김치찌개불백,현민정,20170555,한식
