번호,상호,영업표지,대표자,등록번호,업종
97,(주)맛나푸드,꼬레랑,윤원옥,20180722,치킨
98,옛날시골통닭,가마솥옛날시골통닭,정경모,20180898,치킨
99,(주)훌랄라,훌랄라숯불치킨,김병갑,20080100261,치킨
100,(주)훌랄라,홍안동,김병갑,20180170,치킨
101,(주)디티에프앤비,허대구 대구통닭,허대구,20120600075,치킨
102,(주)브라보이노베이션,브라보치킨피자,"이광호, 이대현",20161309,치킨
103,(주)철인에프앤비,철인7호,김현석,20150477,치킨
104,똥집의달인,똥집의 달인,김현,20171235,치킨
105,(주)비지씨푸드,브라운치킨,김승리,20120100449,치킨
106,(주)태진에프앤디,김진철동래통닭,"염태훈, 이원",20150064,치킨
107,(주)동천에프앤비,계림원누릉지통닭구이,김용선,20140218,치킨
108,(주)깐부,깐부치킨,김승일,20100100377,치킨
109,현성식품(주),백년가마솥옛날통닭,김민준,20190336,치킨
110,(주)장스푸드,60계,장조웅,20151039,치킨
111,치킨공방외식사업부,치킨공방,박태근,20200670,치킨
112,용천통닭,용천통닭,이재희,20180826,치킨
113,(주)에이에프씨코리아,아주커,김선식,20080400001,치킨
114,(주)시즌푸드,무성구어바베큐치킨,박인호,20090100480,치킨
115,치킨욜로(F.D.T.L),치킨욜로,최봉은,20200663,치킨
116,성공인터내셔널(주),군닭400&국수,이재근,20130377,치킨
117,(주)만년푸드,만년닭강정,이태민,20160892,치킨
118,(주)엠에스코리아,치킨처럼,이민선,20140378,치킨
119,삼미유통,DDC치킨,윤정미,20170868,치킨
120,(주)비엘앤에프,치킨커플,이병진,20120300008,치킨
121,(주)농협목우촌,또래오래,곽민섭,20080100180,치킨
122,대왕통닭,진미대왕통닭,김재순,20180608,치킨
123,(주)하연푸드,치킨이즈백,진인환,20200628,치킨
124,대한컴퍼니,대한맥주집,도재준,20170436,치킨
125,나라푸드서비스,독가마 숯불치킨,김익환,20170941,치킨
126,(주)국제에프씨,국제통닭,"황일근, 성윤호",20170519,치킨
127,(주)홈앤치킨,아침닭,이능섭,20160660,치킨
128,(주)홈앤치킨,또또닭강정,이능섭,20191037,치킨
129,(주)맛있는회사,밤새우는 닭,이준용,20160062,치킨
130,한스맘숯불치킨,한스맘숯불치킨,이선숙,20200612,치킨
131,(주)참바른,부어치킨,박창훈,20080100487,치킨
132,또봉이에프앤에스(주),또봉이통닭,최종성,20120100160,치킨
133,더(the)착한,더착한치킨,강재용,20200185,치킨
134,갓푸드,갓튀긴후라이드,윤동갑,20190753,치킨
135,(주)투케이푸드,치풍당당,"강동훈, 김승환",20200019,치킨
136,(주)귀남,하이꼬꼬,김성희,20150409,치킨
137,(주)푸드버스,치킨버스,김수명,20130265,치킨
138,배진화옛날통닭(KFS)한국푸드시스템,전설통닭,배진화,20200047,치킨
139,(주)씨드트리,옛날장터치킨,"김영재, 전용남",20120100376,치킨
140,보고싶다(주),봉구통닭,정성욱,20190933,치킨
141,(주)강적에프앤비,강적,강지훈,20200594,치킨
142,제이제이푸드,조시치킨,조용조,20200588,치킨
143,(주)놀부,치킨본능,안세진,20200590,치킨
144,픽스치킨(pickschicken),픽스치킨(PICKS CHICKEN),최성진,20191310,치킨
145,이귀환진짜한마리통닭,이귀환의 진짜한마리통닭,최지우,20190699,치킨
146,(주)더기푸드,지랄닭발,신윤지,20190770,치킨
147,농업회사법인(주)농신에프디,블레드,박반용,20200582,치킨
148,(주)보배식품,코만도,이옥이,20080100325,치킨
149,(주)코코브릿지,조커닭 (Jokerdark),안정식,20180779,치킨
150,(유)행복한형제들,치몬치킨,"임정택, 이승민",20200211,치킨
151,(주)삼정코리아,투마리나,이지훈,20180624,치킨
152,위더스FC,깜꼬치킨,이광희,20171191,치킨
153,(주)프랜푸드,땅땅치킨,옥광세,20080600010,치킨
154,(주)필드키친,닭갈비클라쓰,강규원,20190883,치킨
155,(주)귀남,사나운치킨,김성희,20200577,치킨
156,꿈을요리하다닭한끼,꿈을요리하다닭한끼,문건희,20170411,치킨
157,(주)바름,쌀쌀맞은닭,"이상희, 조영록",20140884,치킨
