번호,상호,영업표지,대표자,등록번호,업종
349,(주)엘제이푸드,쿠웨이트떡볶이,이효림,20180985,분식
350,(주)라패에프앤비,라패,김병창,20150746,분식
351,토스트앤후르츠,토스트앤후르츠,조동진,20161231,분식
352,㈜사이드쇼,사이드쇼,김보선,20180698,분식
353,(주)에이치투엔,미돈미가,이호연,20190127,분식
354,(주)해밀코리아,정성한줄,김종필,20161293,분식
355,(주)케이앤디이노베이션,마마롤,김현숙,20190086,분식
356,(주)뽀뚜루까에프엔비,뽀뚜루까아저씨,유성규,20090500006,분식
357,홍성래특허김밥,홍성래특허김밥,홍성래,20180450,분식
358,(주)에버리치에프앤비,생생돈까스,변동섭,20080100059,분식
359,동행푸드,분식쌀롱,이은화,20180250,분식
360,(주)에스에프이노베이션,스쿨푸드,이상윤,20090100126,분식
361,(주)로봇에프앤비,로봇김밥,최봉환,20140399,분식
362,(주)웰푸드시스템,애프터스쿨,손충환,20140423,분식
363,나누리프랜차이즈,김밥천국,이재필,20090100008,분식
364,(주)마마스푸드,송송당,주혜윤,20170632,분식
365,(주)보성커머스,DINING BOX (다이닝박스),채규섭,20180879,분식
366,(주)센치밀리,소가담,김수인,20170060,분식
367,(주)씨앤푸드스토리,씨앤푸드스토리 청년떡볶이,이성연,20130386,분식
368,(주)미단푸드,교동우동&김밥,이은희,20181297,분식
369,신떡순신천할매떡볶이,신떡순 신천할매떡볶이,김해랑,20190404,분식
370,신화,신화신가네매운떡볶이,이수연,20120500054,분식
371,(주)보성파워텍,DININGBOX(다이닝박스),노윤환,20180954,분식
372,(주)와이더잇,잇또라멘,김동남,20180394,분식
373,(주)눈물패밀리,눈물떡볶이,이소윤,20150952,분식
374,달인에프엔씨(주),달인칼국수김밥,정형순,20190394,분식
375,청춘F&B,청춘키친,김선택,20180677,분식
376,(주)오모리,오모리칼국수,문인술,20100500050,분식
377,분식제작소,분식제작소,이동규,20190287,분식
378,부루스타,부루스타,최용수,20190230,분식
379,제이케이에프앤비,딱한번에중독되는맛 홍대국물떡볶이 홍마약,김종일,20180283,분식
380,서리서리,서리서리멸치국수,김병설,20190184,분식
