번호,상호,영업표지,대표자,등록번호,업종
150,샤프한사람들,샵도쿄시장,이태경,20190627,주점
151,(주)이든에프엔씨,산쵸네양조장,최윤정,20191325,주점
152,(주)얼맥당,얼맥당,김용오,20200035,주점
153,(주)해리코리아,펀비어킹,김철윤,20100100603,주점
154,맘에드는F&B,더한잔,이대원,20190041,주점
155,쉼표맥주(직영점),쉼표맥주,김창환,20191282,주점
156,(주)자갈치브라더스,자갈치브라더스,이진혁,20191276,주점
157,한냥노가리본사,한냥노가리,김동한,20181141,주점
158,(주)가업에프씨,포차고고,배승찬,20151263,주점
159,(주)미트더석세스,주식회사포차천국,최문길,20160600,주점
160,(주)준코,준코노래타운,김원길,20080100317,주점
161,(주)에스씨에프,이주사목로청,이신천,20171192,주점
162,(주)에스씨에프,펀앤조이오뎅사께,이신천,20080100141,주점
163,삼정코리아,3883 팔도실비집,이지훈,20151034,주점
164,제이에스푸드(JS푸드),강대포식당,서정익,20190723,주점
165,(주)용감한사람들,압구정 봉구비어,김규완,20120300082,주점
166,(주)캔즈코리아,청춘여행,김정현,20191187,주점
167,레드코리아,역전총각맥주,양회수,20181224,주점
168,사쿠라테이엔,사쿠라테이엔,"정형진,정세진",20180241,주점
169,세음에프앤비,디오니스,권진형,20120100399,주점
170,세음에프앤비,알바트로스,권진형,20120100400,주점
171,(주)이루에프씨,통파이브,이문기,20120100422,주점
172,회장님댁,회장님댁,김기문,20191153,주점
173,에프앤씨매니지먼트,"포텐4,10",안요성,20160937,주점
174,콜리,부타(BUTA)웅,정재웅,20170554,주점
175,(주)대호가,육회이야기,임영서,20171092,주점
176,(주)혼술식당,우아한 혼술식당,김현,20190015,주점
177,(주)리치메이커,청춘싸롱,오정열,20140834,주점
178,트위스트비어,스타비어 (STAR BEER),김귀송,20191093,주점
179,(주)인토외식산업,구름공방,이효복,20140767,주점
180,(주)캔즈코리아,브루웍스,김정현,20180707,주점
181,(주)인토외식산업,맥주바켓(맥주Barket),이효복,20110100136,주점
182,(주)인토외식산업,와바,이효복,20080100058,주점
183,(주)봉남푸드,김봉남포장마차,김근흥,20150344,주점
184,리치푸드(주),피쉬앤그릴too,여영주,20080100099,주점
185,리치푸드(주),피쉬앤그릴&치르치르,여영주,20151213,주점
186,리치푸드(주),뉴욕야시장,여영주,20160803,주점
187,리치푸드(주),짚동가리쌩주,여영주,20080100366,주점
188,미친가리비,미친가리비,백미영,20180367,주점
189,(주)시작,새벽시장,배동진,20120300079,주점
190,(주)더불어함께하는세상,달려라 봉쥬비어,김정중,20130376,주점
191,이심전심(주),한남동그집,심규태,20130100171,주점
192,(주)제이에프앤디,달빛경성술집,진연호,20180834,주점
193,디비에프앤비(D.BF&B),달봉감자,김달헌,20130449,주점
194,팔구칠,팔구칠,김기문,20170518,주점
195,폼프리츠,폼프리츠,신유로,20110100585,주점
196,퍼스트프랜차이즈,퍼스트비어,김재연,20100100125,주점
197,퍼스트프랜차이즈,치쌩피쌩,김재연,20150743,주점
198,(주)디디프랜즈,구노포차,김재범,20130100374,주점
199,(주)투모아,투모아,김경섭,20160011,주점
200,명불허전,명불허전 원조골뱅이,이세영,20180007,주점
201,(주)제이에스인터푸드,쿨럭(coolluck),한동훈,20090100543,주점
202,(주)제이에스인터푸드,달빛맥주,한동훈,20180557,주점
203,(주)케이더블유프랜차이즈,비어첸,박건욱,20170243,주점
204,(주)피에프에스,여우주막,양승범,20171104,주점
205,(주)제이스타임,레드락,조허정,20180409,주점
206,(주)제이스타임,짠앤짠스,조허정,20150884,주점
207,오엔푸드,투사랑,오길묵,20080400052,주점
208,(주)오늘와인,"오늘,와인한잔",유재용,20171051,주점
209,산,산주막,김일중,20160230,주점
210,(주)상구패밀리,상구비어,정부석,20140153,주점
211,(주)에이펙스에프앤비,에이펙스(APEX),고형석,20190987,주점
212,(주)군선생,군선생,윤정현,20090100533,주점
213,(주)여유와즐거움,모로미,김형인,20140782,주점
214,(유)맛쎈푸드,김복남맥주,박숙임,20181008,주점
215,(주)자연애몸,봉이동동,이영표,20100100193,주점
216,켈틱타이거(CELTICTIGER),켈틱타이거,오수영,20160283,주점
217,(주)오경,짝태패밀리,오경윤,20141249,주점
218,(주)배상면주가,느린마을양조장&펍,배영호,20110100306,주점
219,(주)야미,소소한일상의별난주점,정희석,20130102,주점
220,(주)춘자외식,오춘자비어,"하동우, 권재혁",20130100408,주점
221,(주)이찌방이야기,이찌방이야기,박창우,20190903,주점
222,(주)데일리비어,생활맥주,임상진,20141063,주점
223,(주)와이비운용사업부,용구비어,조허정,20130100206,주점
224,(주)수에프씨,시장통,정석호,20150457,주점
225,갈매기브루잉(주),갈매기브루잉,ALLSOPP STEVEN,20170244,주점
226,(주)사람과사람,사이야,왕혁균,20110100588,주점
227,(주)사람과사람,소로야,왕혁균,20141034,주점
228,(주)디데이홀딩스,꼬꼬싸롱,김형률,20140703,주점
229,㈜존앤펭귄,삼구포차,송우석,20151225,주점
230,(주)봉자체인본부,옥탑방오봉자싸롱,이성수,20140920,주점
231,(주)다존,삼구포차,황윤찬,20170333,주점
232,(주)크래프트한스,크래프트한스(Craft Han's),황진호,20150133,주점
233,비어웍스,비어웍스,최민수,20170940,주점
234,(주)서래스터,서래맥주집,박철,20150323,주점
235,(주)더동쪽바다가는길,강구항 돗대골뱅이,홍영의,20190211,주점
236,(주)에스에이치,쿠로배트맨,이성화,20150584,주점
